Customer_ID,Recency,Frequency,Monetary,First_purchase,Last_purchase,Total_items,Tenure,AOV,Cancelled_orders,Return_Rate,R_Score,F_Score,M_Score,Segment,Lifespan_years,CLV
12539,22,7,11214.75,23-12-2009 13:00,17-11-2011 13:30,4535,716,1602.107143,1,0.125,4,4,5,Champions,1.961643836,21999.34521
12540,20,33,22254.49,07-12-2009 16:56,20-11-2011 11:31,11019,732,674.3784848,3,0.083333333,4,5,5,Champions,2.005479452,44630.92241
12541,30,3,981.18,04-03-2011 09:32,10-11-2011 10:40,680,281,327.06,0,0,4,3,3,Loyal_customers,0.769863014,755.3741918
12542,484,2,481.88,09-03-2010 16:26,12-08-2010 19:12,522,640,240.94,2,0.5,1,2,2,lost,1.753424658,844.940274
12543,448,1,980.25,17-09-2010 15:51,17-09-2010 15:51,688,448,980.25,0,0,1,1,3,Needs_Attention,1.22739726,1203.156164
12544,36,1,372.7,03-11-2011 16:15,03-11-2011 16:15,136,36,372.7,1,0.5,4,1,2,New_customers,0.098630137,36.75945205
12545,75,2,1000.39,25-03-2011 12:04,25-09-2011 13:39,523,260,500.195,0,0,3,2,3,Needs_Attention,0.712328767,712.6065753
12546,47,2,1161.5,23-09-2011 09:44,24-10-2011 12:09,633,78,580.75,1,0.333333333,4,2,3,New_customers,0.21369863,248.2109589
12547,198,3,383.58,27-07-2010 13:55,26-05-2011 12:38,309,500,127.86,0,0,2,3,2,At_Risk,1.369863014,525.4520548
12548,166,1,95.2,26-06-2011 15:35,26-06-2011 15:35,49,166,95.2,0,0,3,1,1,Needs_Attention,0.454794521,43.29643836
12549,576,6,1575.68,11-01-2010 12:29,13-05-2010 12:05,1366,698,262.6133333,0,0,1,4,4,At_Risk,1.912328767,3013.218192
12550,79,1,964.83,21-09-2011 14:35,21-09-2011 14:35,569,79,964.83,0,0,3,1,3,Needs_Attention,0.216438356,208.8262192
12551,358,1,168,17-12-2010 11:23,17-12-2010 11:23,100,358,168,0,0,2,1,1,lost,0.980821918,164.7780822
12552,39,2,437.82,31-10-2011 12:11,01-11-2011 10:02,88,40,218.91,0,0,4,2,2,New_customers,0.109589041,47.98027397
12553,8,12,4608.75,12-10-2010 13:35,01-12-2011 16:38,2325,423,384.0625,5,0.294117647,5,5,5,Champions,1.15890411,5341.099315
12554,449,1,468.5,17-09-2010 12:29,17-09-2010 12:29,240,449,468.5,0,0,1,1,2,lost,1.230136986,576.3191781
12555,682,1,129.23,26-01-2010 16:26,26-01-2010 16:26,1,682,129.23,0,0,1,1,1,lost,1.868493151,241.4653699
12556,50,2,603.71,11-07-2011 13:35,20-10-2011 13:06,358,151,301.855,0,0,4,2,2,New_customers,0.41369863,249.754
12557,16,8,18716.14,17-12-2009 10:39,23-11-2011 16:59,6782,723,2339.5175,0,0,5,4,5,Champions,1.980821918,37073.34033
12558,8,1,269.96,02-12-2011 10:41,02-12-2011 10:41,196,8,269.96,1,0.5,5,1,1,New_customers,0.021917808,5.916931507
12559,311,2,561.71,24-01-2011 10:12,02-02-2011 09:49,283,320,280.855,1,0.333333333,2,2,2,lost,0.876712329,492.4580822
12560,5,3,2134.01,19-07-2011 15:55,04-12-2011 13:54,1110,143,711.3366667,1,0.25,5,3,4,Loyal_customers,0.391780822,836.0641918
12561,303,1,238.85,10-02-2011 11:39,10-02-2011 11:39,177,303,238.85,0,0,2,1,1,lost,0.830136986,198.2782192
12562,8,9,4966.92,30-09-2010 13:13,01-12-2011 17:20,2327,435,551.88,0,0,5,5,5,Champions,1.191780822,5919.48
12563,409,1,249.24,27-10-2010 09:52,27-10-2010 09:52,113,409,249.24,0,0,2,1,1,lost,1.120547945,279.2853699
12564,261,1,456.9,23-03-2011 14:55,23-03-2011 14:55,133,261,456.9,0,0,2,1,2,lost,0.715068493,326.7147945
12565,289,1,145.92,24-02-2011 10:34,24-02-2011 10:34,80,289,145.92,1,0.5,2,1,1,lost,0.791780822,115.5366575
12566,86,1,351.65,14-09-2011 14:30,14-09-2011 14:30,265,86,351.65,1,0.5,3,1,2,Needs_Attention,0.235616438,82.85452055
12567,23,15,13709.86,11-02-2010 10:30,17-11-2011 11:02,6086,667,913.9906667,2,0.117647059,4,5,5,Champions,1.82739726,25053.3606
12568,645,1,70,05-03-2010 09:15,05-03-2010 09:15,48,645,70,0,0,1,1,1,lost,1.767123288,123.6986301
12569,2,32,4124.69,01-04-2011 13:47,07-12-2011 16:24,1801,252,128.8965625,3,0.085714286,5,5,5,Champions,0.690410959,2847.731178
12570,682,1,77.52,26-01-2010 17:28,26-01-2010 17:28,1,682,77.52,0,0,1,1,1,lost,1.868493151,144.845589
12571,40,2,519.61,10-08-2011 12:35,31-10-2011 10:19,523,122,259.805,0,0,4,2,2,New_customers,0.334246575,173.677863
12572,9,2,1020.42,19-10-2011 08:20,01-12-2011 09:20,452,52,510.21,1,0.333333333,5,2,3,New_customers,0.142465753,145.3749041
12573,227,5,717.41,31-08-2010 17:25,26-04-2011 15:52,479,465,143.482,0,0,2,4,3,At_Risk,1.273972603,913.9606849
12574,316,1,218.45,28-01-2011 09:20,28-01-2011 09:20,61,316,218.45,0,0,2,1,1,lost,0.865753425,189.1238356
12575,457,2,622.82,01-07-2010 09:15,08-09-2010 13:09,315,527,311.41,0,0,1,2,3,Needs_Attention,1.443835616,899.2496986
12576,36,8,2142.72,01-07-2010 13:46,04-11-2011 10:11,1494,526,267.84,3,0.272727273,4,4,4,Champions,1.44109589,3087.864986
12577,35,8,1653.75,03-12-2009 19:31,04-11-2011 13:24,1197,736,206.71875,1,0.111111111,4,4,4,Champions,2.016438356,3334.684932
12578,21,4,4642.45,22-09-2010 11:19,18-11-2011 13:30,2380,444,1160.6125,3,0.428571429,4,3,5,Loyal_customers,1.216438356,5647.254247
12579,78,1,440.42,22-09-2011 17:15,22-09-2011 17:15,285,78,440.42,2,0.666666667,3,1,2,Needs_Attention,0.21369863,94.11715068
12580,247,2,1052.9,12-05-2010 11:45,07-04-2011 10:24,569,577,526.45,0,0,2,2,3,Needs_Attention,1.580821918,1664.447397
12581,40,1,197.71,31-10-2011 08:56,31-10-2011 08:56,161,40,197.71,0,0,4,1,1,New_customers,0.109589041,21.66684932
12582,239,4,1980.4,11-05-2010 09:55,15-04-2011 08:45,985,578,495.1,0,0,2,3,4,At_Risk,1.583561644,3136.085479
12583,3,27,14447.44,06-12-2009 11:57,07-12-2011 08:07,8984,734,535.0903704,4,0.129032258,5,5,5,Champions,2.010958904,29053.20811
12584,4,9,2338.15,04-03-2011 15:15,06-12-2011 09:35,416,280,259.7944444,9,0.5,5,5,4,Champions,0.767123288,1793.649315
12585,234,2,2040.1,23-12-2010 12:58,19-04-2011 13:39,1279,351,1020.05,2,0.5,2,2,4,Needs_Attention,0.961643836,1961.849589
12586,17,4,2062.67,16-12-2009 13:15,22-11-2011 16:24,687,723,515.6675,1,0.2,5,3,4,Loyal_customers,1.980821918,4085.781945
12587,8,1,144,02-12-2011 12:47,02-12-2011 12:47,51,8,144,0,0,5,1,1,New_customers,0.021917808,3.156164384
12588,39,4,958.78,21-04-2010 12:22,31-10-2011 15:01,438,598,239.695,1,0.2,4,3,3,Loyal_customers,1.638356164,1570.823123
12589,29,8,4695.66,19-01-2010 12:26,11-11-2011 10:19,1764,690,586.9575,3,0.272727273,4,4,5,Champions,1.890410959,8876.727123
12590,211,2,9864.26,12-05-2011 14:46,12-05-2011 14:52,4283,211,4932.13,3,0.6,2,2,5,Needs_Attention,0.578082192,5702.353041
12591,317,3,1352.15,27-10-2010 10:42,26-01-2011 14:35,677,409,450.7166667,0,0,2,3,4,At_Risk,1.120547945,1515.148904
12592,92,5,2582.66,08-07-2010 14:06,08-09-2011 15:04,1875,519,516.532,3,0.375,3,4,4,Loyal_customers,1.421917808,3672.330247
12593,109,3,418.1,05-05-2011 09:29,23-08-2011 12:43,206,219,139.3666667,0,0,3,3,2,Needs_Attention,0.6,250.86
12594,38,15,5090.11,03-03-2010 13:51,02-11-2011 12:20,2768,646,339.3406667,2,0.117647059,4,5,5,Champions,1.769863014,9008.797425
12595,505,1,299.02,23-07-2010 09:10,23-07-2010 09:10,271,505,299.02,0,0,1,1,2,lost,1.383561644,413.7126027
12596,51,2,618.27,11-04-2011 13:22,19-10-2011 13:02,474,242,309.135,0,0,4,2,3,New_customers,0.663013699,409.9214795
12597,19,4,3811.22,16-03-2011 14:00,20-11-2011 13:33,2236,268,952.805,1,0.2,5,3,5,Loyal_customers,0.734246575,2798.375233
12598,10,11,4534.09,01-03-2010 09:58,30-11-2011 12:18,2906,649,412.19,4,0.266666667,5,5,5,Champions,1.778082192,8061.984685
12599,29,13,2296.72,11-05-2010 10:42,10-11-2011 13:34,2189,578,176.6707692,0,0,4,5,4,Champions,1.583561644,3636.997699
12600,29,21,5043.92,07-12-2009 13:37,11-11-2011 10:29,1414,732,240.1866667,5,0.192307692,4,5,5,Champions,2.005479452,10115.47792
12601,190,6,681.26,31-10-2010 10:57,03-06-2011 10:17,290,405,113.5433333,1,0.142857143,2,4,3,At_Risk,1.109589041,755.9186301
12602,59,1,153.12,12-10-2011 11:22,12-10-2011 11:22,162,59,153.12,0,0,4,1,1,New_customers,0.161643836,24.75090411
12603,22,1,739.2,18-11-2011 10:42,18-11-2011 10:42,63,22,739.2,0,0,4,1,3,New_customers,0.060273973,44.55452055
12604,79,2,254.18,23-03-2011 12:06,21-09-2011 14:08,201,262,127.09,0,0,3,2,1,Needs_Attention,0.717808219,182.4524932
12605,376,4,1232.95,07-09-2010 14:21,28-11-2010 14:18,929,458,308.2375,1,0.2,2,3,3,At_Risk,1.254794521,1547.098904
12606,682,1,21,26-01-2010 16:23,26-01-2010 16:23,1,682,21,0,0,1,1,1,lost,1.868493151,39.23835616
12607,60,1,1579.51,10-10-2011 16:06,10-10-2011 16:06,1228,60,1579.51,1,0.5,3,1,4,Needs_Attention,0.164383562,259.6454795
12608,405,1,415.79,31-10-2010 10:49,31-10-2010 10:49,323,405,415.79,0,0,2,1,2,lost,1.109589041,461.3560274
12609,78,9,3435.86,20-12-2009 13:30,22-09-2011 16:34,1553,719,381.7622222,1,0.1,3,5,5,Loyal_customers,1.969863014,6768.173534
12610,23,5,2099.54,05-08-2011 13:52,17-11-2011 09:34,1049,126,419.908,2,0.285714286,4,4,4,Champions,0.345205479,724.7727123
12611,52,1,1193.32,18-10-2011 13:12,18-10-2011 13:12,846,52,1193.32,0,0,4,1,3,New_customers,0.142465753,170.0072329
12612,74,1,704.04,26-09-2011 15:35,26-09-2011 15:35,262,74,704.04,1,0.5,3,1,3,Needs_Attention,0.202739726,142.7368767
12613,57,10,6835.07,14-12-2009 13:10,13-10-2011 14:59,4163,725,683.507,3,0.230769231,4,5,5,Champions,1.98630137,13576.5089
12614,278,1,315.6,07-03-2011 10:22,07-03-2011 10:22,76,278,315.6,0,0,2,1,2,lost,0.761643836,240.3747945
12615,2,8,5740.98,18-03-2010 14:09,07-12-2011 15:02,3317,631,717.6225,3,0.272727273,5,4,5,Champions,1.728767123,9924.817479
12616,95,3,1131.1,16-11-2010 11:38,05-09-2011 15:17,498,389,377.0333333,4,0.571428571,3,3,3,Loyal_customers,1.065753425,1205.473699
12617,29,1,355.53,10-11-2011 14:39,10-11-2011 14:39,213,29,355.53,0,0,4,1,2,New_customers,0.079452055,28.24758904
12618,22,1,177.31,18-11-2011 11:10,18-11-2011 11:10,96,22,177.31,0,0,4,1,1,New_customers,0.060273973,10.68717808
12619,16,10,3781.38,28-05-2010 12:52,23-11-2011 14:52,3518,560,378.138,4,0.285714286,5,5,5,Champions,1.534246575,5801.569315
12620,15,3,1339.41,19-05-2011 12:10,25-11-2011 10:20,1181,205,446.47,0,0,5,3,4,Loyal_customers,0.561643836,752.2713699
12621,2,35,24775.81,09-02-2010 12:01,08-12-2011 11:25,13933,669,707.8802857,9,0.204545455,5,5,5,Champions,1.832876712,45411.00518
12622,232,1,180.1,21-04-2011 16:39,21-04-2011 16:39,69,232,180.1,0,0,2,1,1,lost,0.635616438,114.4745205
12623,276,7,3747.84,12-01-2010 11:45,08-03-2011 13:50,1971,697,535.4057143,2,0.222222222,2,4,5,At_Risk,1.909589041,7156.834192
12624,106,2,641.13,15-06-2011 12:34,25-08-2011 15:04,355,178,320.565,0,0,3,2,3,Needs_Attention,0.487671233,312.6606575
12625,212,4,5164.88,22-04-2010 11:33,12-05-2011 09:54,3309,597,1291.22,1,0.2,2,3,5,At_Risk,1.635616438,8447.76263
12626,23,9,6620.48,17-01-2011 11:01,16-11-2011 16:06,3453,327,735.6088889,4,0.307692308,4,5,5,Champions,0.895890411,5931.224548
12627,11,7,4478.53,22-07-2011 13:59,29-11-2011 12:07,2752,140,639.79,0,0,5,4,5,Champions,0.383561644,1717.792329
12628,4,3,786.46,06-10-2011 09:28,05-12-2011 13:15,448,65,262.1533333,1,0.25,5,3,3,Loyal_customers,0.178082192,140.0545205
12629,386,2,1558.22,12-10-2010 16:40,19-11-2010 09:18,722,423,779.11,0,0,2,2,4,Needs_Attention,1.15890411,1805.827562
12630,10,2,1270.88,27-10-2011 10:41,30-11-2011 10:48,548,44,635.44,0,0,5,2,4,New_customers,0.120547945,153.2019726
12631,57,6,3481.57,15-01-2010 14:50,13-10-2011 13:53,1607,693,580.2616667,1,0.142857143,4,4,5,Champions,1.898630137,6610.213726
12632,521,2,804.88,24-05-2010 09:07,07-07-2010 09:39,694,565,402.44,2,0.5,1,2,3,Needs_Attention,1.547945205,1245.910137
12633,59,7,5678.16,02-07-2010 11:44,12-10-2011 11:40,3238,526,811.1657143,3,0.3,4,4,5,Champions,1.44109589,8182.773041
12634,536,2,490,09-06-2010 15:41,22-06-2010 10:05,337,548,245,0,0,1,2,2,lost,1.501369863,735.6712329
12635,90,4,2930.41,09-09-2010 10:50,11-09-2011 11:04,1949,457,732.6025,0,0,3,3,4,Loyal_customers,1.252054795,3669.03389
12636,739,1,141,01-12-2009 09:55,01-12-2009 09:55,1,739,141,0,0,1,1,1,lost,2.024657534,285.4767123
12637,67,12,8340.31,14-06-2010 13:36,03-10-2011 13:46,4284,543,695.0258333,2,0.142857143,3,5,5,Loyal_customers,1.487671233,12407.63926
12638,33,2,921.49,10-03-2010 10:30,06-11-2011 13:11,663,640,460.745,0,0,4,2,3,New_customers,1.753424658,1615.763288
12639,239,3,1312.37,22-03-2010 09:05,15-04-2011 12:48,631,628,437.4566667,0,0,2,3,4,At_Risk,1.720547945,2257.995507
12640,24,3,1174.58,19-09-2011 12:01,16-11-2011 11:52,311,82,391.5266667,0,0,4,3,3,Loyal_customers,0.224657534,263.8782466
12641,115,1,185.9,16-08-2011 13:26,16-08-2011 13:26,72,115,185.9,0,0,3,1,1,Needs_Attention,0.315068493,58.57123288
12642,25,3,1013.26,24-08-2011 09:23,14-11-2011 15:03,552,108,337.7533333,0,0,4,3,3,Loyal_customers,0.295890411,299.8139178
12643,128,12,8350.42,07-04-2010 14:16,03-08-2011 12:56,4785,611,695.8683333,2,0.142857143,3,5,5,Loyal_customers,1.673972603,13978.3743
12644,130,4,1918.49,14-01-2010 13:02,02-08-2011 10:33,1032,694,479.6225,2,0.333333333,3,3,4,Loyal_customers,1.901369863,3647.759068
12645,34,8,3539.3,09-02-2010 10:49,06-11-2011 12:38,2125,669,442.4125,2,0.2,4,4,5,Champions,1.832876712,6487.100548
12646,5,2,1346.97,21-10-2011 12:52,05-12-2011 10:14,897,49,673.485,0,0,5,2,4,New_customers,0.134246575,180.8261096
12647,22,36,17924.35,13-01-2010 15:06,17-11-2011 12:56,6878,695,497.8986111,9,0.2,4,5,5,Champions,1.904109589,34129.92671
12648,155,4,1112,07-01-2010 18:38,08-07-2011 11:55,518,701,278,1,0.2,3,3,3,Loyal_customers,1.920547945,2135.649315
12649,107,8,2294.65,12-01-2010 17:24,24-08-2011 14:41,1959,696,286.83125,2,0.2,3,4,4,Loyal_customers,1.906849315,4375.551781
12650,3,1,314.44,06-12-2011 16:34,06-12-2011 16:34,254,3,314.44,0,0,5,1,2,New_customers,0.008219178,2.584438356
12651,335,4,377.75,31-08-2010 15:21,09-01-2011 12:46,265,465,94.4375,1,0.2,2,3,2,At_Risk,1.273972603,481.2431507
12652,331,2,1017.03,01-10-2010 15:16,12-01-2011 15:00,536,434,508.515,1,0.333333333,2,2,3,Needs_Attention,1.189041096,1209.290466
12653,149,3,4160.83,01-07-2010 09:56,14-07-2011 10:41,1681,527,1386.943333,0,0,3,3,5,Loyal_customers,1.443835616,6007.554548
12654,11,5,601.98,17-02-2011 13:16,29-11-2011 10:10,264,295,120.396,0,0,5,4,2,Needs_Attention,0.808219178,486.5317808
12655,424,1,261.35,12-10-2010 09:17,12-10-2010 09:17,80,424,261.35,0,0,1,1,1,lost,1.161643836,303.5956164
12656,17,8,6407.83,26-05-2010 09:00,22-11-2011 13:42,2860,563,800.97875,4,0.333333333,5,4,5,Champions,1.542465753,9883.858329
12657,11,4,1643.18,22-09-2011 11:40,28-11-2011 15:47,1044,79,410.795,1,0.2,5,3,4,Loyal_customers,0.216438356,355.6471781
12658,19,1,686.05,21-11-2011 10:22,21-11-2011 10:22,320,19,686.05,0,0,5,1,3,New_customers,0.052054795,35.71219178
12659,30,1,91.68,10-11-2011 11:53,10-11-2011 11:53,105,30,91.68,0,0,4,1,1,New_customers,0.082191781,7.535342466
12660,11,1,245.1,28-11-2011 13:26,28-11-2011 13:26,127,11,245.1,0,0,5,1,1,New_customers,0.030136986,7.386575342
12661,436,1,162,29-09-2010 16:46,29-09-2010 16:46,216,436,162,0,0,1,1,1,lost,1.194520548,193.5123288
12662,1,20,6988.02,01-04-2010 09:50,09-12-2011 11:59,3581,618,349.401,2,0.090909091,5,5,5,Champions,1.693150685,11831.77085
12663,625,2,239.4,09-02-2010 14:28,25-03-2010 09:40,181,668,119.7,1,0.333333333,1,2,1,lost,1.830136986,438.1347945
12664,8,11,6070.04,13-12-2009 10:28,01-12-2011 17:07,1495,727,551.8218182,1,0.083333333,5,5,5,Champions,1.991780822,12090.18926
12665,325,3,313.6,08-02-2010 15:11,19-01-2011 08:34,165,669,104.5333333,2,0.4,2,3,2,At_Risk,1.832876712,574.790137
12666,394,1,1248.42,10-11-2010 16:40,10-11-2010 16:40,370,394,1248.42,1,0.5,2,1,3,Needs_Attention,1.079452055,1347.609534
12667,58,1,620.13,12-10-2011 17:00,12-10-2011 17:00,395,58,620.13,0,0,4,1,3,New_customers,0.15890411,98.54120548
12668,12,10,11444.68,31-01-2010 15:45,28-11-2011 10:56,5076,677,1144.468,2,0.166666667,5,5,5,Champions,1.854794521,21227.52975
12669,151,3,2744.03,28-03-2011 10:15,12-07-2011 09:54,1115,257,914.6766667,1,0.25,3,3,4,Loyal_customers,0.704109589,1932.097836
12670,10,7,3760.29,11-02-2010 10:13,29-11-2011 15:23,1627,667,537.1842857,1,0.125,5,4,5,Champions,1.82739726,6871.543644
12671,606,1,2622.481,12-04-2010 16:30,12-04-2010 16:30,1460,606,2622.481,0,0,1,1,4,Needs_Attention,1.660273973,4354.036948
12672,330,2,437.05,23-04-2010 09:57,14-01-2011 09:20,138,596,218.525,1,0.333333333,2,2,2,lost,1.632876712,713.6487671
12673,5,3,1230.02,03-11-2010 10:46,04-12-2011 13:55,700,402,410.0066667,0,0,5,3,3,Loyal_customers,1.101369863,1354.706959
12674,39,4,1970.6,16-05-2011 09:10,01-11-2011 12:12,1133,208,492.65,3,0.428571429,4,3,4,Loyal_customers,0.569863014,1122.972055
12675,554,2,958.5,10-05-2010 16:44,04-06-2010 09:49,337,578,479.25,2,0.5,1,2,3,Needs_Attention,1.583561644,1517.843836
12676,25,11,2843.09,13-08-2010 13:29,15-11-2011 12:25,1867,483,258.4627273,1,0.083333333,4,5,4,Champions,1.323287671,3762.225945
12677,555,2,395.1,11-02-2010 13:55,02-06-2010 14:30,176,666,197.55,1,0.333333333,1,2,2,lost,1.824657534,720.9221918
12678,42,21,34281.18,07-01-2010 16:46,28-10-2011 13:04,22372,701,1632.437143,2,0.086956522,4,5,5,Champions,1.920547945,65838.64981
12679,59,4,1113.02,01-03-2011 12:26,12-10-2011 12:30,554,284,278.255,5,0.555555556,4,3,3,Loyal_customers,0.778082192,866.0210411
12680,1,4,880.81,18-08-2011 15:44,09-12-2011 12:50,444,113,220.2025,0,0,5,3,3,Loyal_customers,0.309589041,272.6891233
12681,15,45,30868.28,13-12-2009 13:31,25-11-2011 11:33,17596,726,685.9617778,11,0.196428571,5,5,5,Champions,1.989041096,61398.27748
12682,4,52,24033.91,01-12-2009 09:28,06-12-2011 10:00,11018,739,462.1905769,1,0.018867925,5,5,5,Champions,2.024657534,48660.43696
12683,4,21,12696.78,13-12-2009 15:01,05-12-2011 16:31,7683,726,604.6085714,6,0.222222222,5,5,5,Champions,1.989041096,25254.41721
12684,8,7,2283.63,10-05-2011 12:55,02-12-2011 09:53,1985,213,326.2328571,0,0,5,4,4,Champions,0.583561644,1332.638877
12685,28,6,2863.08,07-09-2011 10:28,11-11-2011 13:46,1523,94,477.18,0,0,4,4,4,Champions,0.257534247,737.3411507
12686,372,1,178.28,03-12-2010 09:51,03-12-2010 09:51,214,372,178.28,0,0,2,1,1,lost,1.019178082,181.6990685
12687,481,2,2138.91,16-08-2010 12:10,16-08-2010 12:12,1403,481,1069.455,0,0,1,2,4,Needs_Attention,1.317808219,2818.673178
12688,114,1,4873.81,18-08-2011 08:49,18-08-2011 08:49,3028,114,4873.81,0,0,3,1,5,Needs_Attention,0.312328767,1522.231068
12689,26,2,1247.61,04-08-2011 10:04,14-11-2011 08:31,628,128,623.805,0,0,4,2,3,New_customers,0.350684932,437.5180274
12690,206,1,389.01,18-05-2011 09:09,18-05-2011 09:09,106,206,389.01,0,0,2,1,2,lost,0.564383562,219.5508493
12691,28,7,1170.4,15-10-2010 12:00,11-11-2011 16:49,445,421,167.2,0,0,4,4,3,Loyal_customers,1.153424658,1349.968219
12692,637,1,110.95,12-03-2010 14:02,12-03-2010 14:02,36,637,110.95,0,0,1,1,1,lost,1.745205479,193.6305479
12693,127,7,1703.02,05-07-2010 13:56,04-08-2011 17:51,536,522,243.2885714,4,0.363636364,3,4,4,Loyal_customers,1.430136986,2435.55189
12694,70,3,1843.35,14-10-2010 19:39,30-09-2011 13:06,1355,421,614.45,1,0.25,3,3,4,Loyal_customers,1.153424658,2126.165342
12695,7,7,1407.12,12-02-2010 13:22,02-12-2011 13:22,454,665,201.0171429,0,0,5,4,4,Champions,1.821917808,2563.656986
12696,435,2,851.91,19-07-2010 10:02,01-10-2010 10:43,564,509,425.955,1,0.333333333,1,2,3,Needs_Attention,1.394520548,1188.006
12697,29,3,957.59,23-06-2011 15:44,11-11-2011 08:47,508,169,319.1966667,2,0.4,4,3,3,Loyal_customers,0.463013699,443.3772877
12698,590,1,339.75,28-04-2010 15:51,28-04-2010 15:51,111,590,339.75,0,0,1,1,2,lost,1.616438356,549.1849315
12699,418,1,638.11,18-10-2010 12:07,18-10-2010 12:07,373,418,638.11,0,0,1,1,3,Needs_Attention,1.145205479,730.7670685
12700,8,4,4939.99,08-05-2011 16:10,02-12-2011 10:47,2967,215,1234.9975,2,0.333333333,5,3,5,Loyal_customers,0.589041096,2909.857123
12701,80,6,2446.41,16-03-2010 13:23,21-09-2011 10:47,1727,633,407.735,0,0,3,4,4,Loyal_customers,1.734246575,4242.678164
12702,20,1,219,20-11-2011 10:36,20-11-2011 10:36,53,20,219,0,0,4,1,1,New_customers,0.054794521,12
12703,71,4,1006.53,24-01-2010 12:05,29-09-2011 17:52,595,685,251.6325,3,0.428571429,3,3,3,Loyal_customers,1.876712329,1888.96726
12704,7,8,2340.84,23-06-2011 10:20,02-12-2011 13:15,1006,170,292.605,2,0.2,5,4,4,Champions,0.465753425,1090.254247
12705,15,14,11762.1,24-06-2010 09:51,24-11-2011 13:17,7188,534,840.15,8,0.363636364,5,5,5,Champions,1.463013699,17208.11342
12707,292,1,603.42,21-02-2011 08:38,21-02-2011 08:38,256,292,603.42,0,0,2,1,2,lost,0.8,482.736
12708,30,18,5314.1,18-12-2009 10:25,10-11-2011 09:52,2521,722,295.2277778,12,0.4,4,5,5,Champions,1.978082192,10511.72658
12709,15,34,31093.34,09-12-2009 13:49,24-11-2011 15:38,13983,730,914.51,21,0.381818182,5,5,5,Champions,2,62186.68
12710,97,3,1149.02,22-05-2011 14:05,04-09-2011 12:00,851,201,383.0066667,1,0.25,3,3,3,Loyal_customers,0.550684932,632.748
12711,612,2,1339.05,01-02-2010 11:30,07-04-2010 11:59,770,677,669.525,0,0,1,2,4,Needs_Attention,1.854794521,2483.662603
12712,29,21,7193.66,09-12-2009 10:46,11-11-2011 08:19,2349,731,342.5552381,7,0.25,4,5,5,Champions,2.002739726,14407.02866
12713,1,1,848.55,09-12-2011 12:16,09-12-2011 12:16,508,1,848.55,0,0,5,1,3,New_customers,0.002739726,2.324794521
12714,9,12,14093.71,04-12-2009 10:00,30-11-2011 15:43,8774,736,1174.475833,0,0,5,5,5,Champions,2.016438356,28419.09742
12715,106,1,353.86,25-08-2011 15:22,25-08-2011 15:22,197,106,353.86,0,0,3,1,2,Needs_Attention,0.290410959,102.7648219
12716,4,2,1053.49,29-07-2011 13:28,06-12-2011 08:55,708,133,526.745,0,0,5,2,3,New_customers,0.364383562,383.8744384
12717,151,3,1308.91,28-04-2010 14:34,11-07-2011 14:47,600,590,436.3033333,1,0.25,3,3,4,Loyal_customers,1.616438356,2115.772329
12718,71,1,238.25,29-09-2011 16:38,29-09-2011 16:38,203,71,238.25,0,0,3,1,1,Needs_Attention,0.194520548,46.34452055
12719,5,2,644.95,05-10-2011 14:50,04-12-2011 13:45,374,65,322.475,1,0.333333333,5,2,3,New_customers,0.178082192,114.8541096
12720,3,30,8260.67,21-07-2010 09:46,07-12-2011 08:03,6317,507,275.3556667,11,0.268292683,5,5,5,Champions,1.389041096,11474.41011
12721,32,8,4013.08,25-08-2010 11:07,08-11-2011 12:13,2655,472,501.635,2,0.2,4,4,5,Champions,1.293150685,5189.517151
12722,85,4,997.63,12-07-2011 11:55,15-09-2011 14:50,566,151,249.4075,2,0.333333333,3,3,3,Loyal_customers,0.41369863,412.7181644
